Subject,Mode,ScenarioName,UniqueID,ROI,reactionTime,Week,ParticipantID,MatchID,Case,Location,Gender,minHeadwayDist
5210019w1,Experimenter,"Load, Event",1677261305,1,0.6,1,5210019,19,Control,OSU,Male,16.626297
5210019w1,Experimenter,"Load, Event",1677261305,5,1.37,1,5210019,19,Control,OSU,Male,10000
5220001w1,Experimenter,"Load, Event",1644277986,3,1.88,1,5220001,1,Control,OSU,Female,11.94671
5220001w1,Experimenter,"Load, Event",1644277986,1,0.84,1,5220001,1,Control,OSU,Female,13.909329
5220001w1,Experimenter,"Load, Event",1644277986,5,,1,5220001,1,Control,OSU,Female,10000
5220005w1,Experimenter,"Load, Event",1660922446,3,1.92,1,5220005,5,Control,OSU,Female,11.043952
5220005w1,Experimenter,"Load, Event",1660922446,1,0.9,1,5220005,5,Control,OSU,Female,11.015639
5220005w1,Experimenter,"Load, Event",1660922446,5,1.59,1,5220005,5,Control,OSU,Female,10000
5220003w1,Experimenter,"No Load, Event",1677621888,5,1.45,1,5220003,3,Control,OSU,Female,11.133709
5220003w1,Experimenter,"No Load, Event",1677621888,1,,1,5220003,3,Control,OSU,Female,10000
5220003w1,Experimenter,"No Load, Event",1677621888,3,,1,5220003,3,Control,OSU,Female,10000
5220005w1,Experimenter,"No Load, Event",1660923005,1,1,1,5220005,5,Control,OSU,Female,10000
5220005w1,Experimenter,"No Load, Event",1660923005,3,0.99,1,5220005,5,Control,OSU,Female,10000
5220005w1,Experimenter,"No Load, Event",1660923005,5,1.88,1,5220005,5,Control,OSU,Female,16.56094
5220002w1,Experimenter,"No Load, Event",1660938720,5,2.12,1,5220002,2,Control,OSU,Female,10.546425
5220002w1,Experimenter,"No Load, Event",1660938720,3,,1,5220002,2,Control,OSU,Female,10000
5220002w1,Experimenter,"No Load, Event",1660938720,1,,1,5220002,2,Control,OSU,Female,10000
5220003w1,Experimenter,"Load, Event",1677621299,1,0.76,1,5220003,3,Control,OSU,Female,12.540099
5220003w1,Experimenter,"Load, Event",1677621299,3,1.75,1,5220003,3,Control,OSU,Female,10.224204
5220003w1,Experimenter,"Load, Event",1677621299,5,1.57,1,5220003,3,Control,OSU,Female,10000
5220011w1,Experimenter,"No Load, Event",1711570914,3,1.4,1,5220011,11,Control,OSU,Female,29.80554
5220011w1,Experimenter,"No Load, Event",1711570914,1,1.55,1,5220011,11,Control,OSU,Female,10000
5220023w1,Experimenter,"Load, Event",1709827384,3,2.1,1,5220023,23,Control,OSU,Female,11.373256
5220023w1,Experimenter,"Load, Event",1709827384,1,1.09,1,5220023,23,Control,OSU,Female,17.668348
5220023w1,Experimenter,"Load, Event",1709827384,5,,1,5220023,23,Control,OSU,Female,10000
5220022w1,Experimenter,"No Load, Event",1712948662,5,2.5,1,5220022,22,Control,OSU,Female,9.416807
5220022w1,Experimenter,"No Load, Event",1712948662,1,,1,5220022,22,Control,OSU,Female,10000
5220022w1,Experimenter,"No Load, Event",1712948662,3,1.45,1,5220022,22,Control,OSU,Female,52.608961
5220011w1,Experimenter,"Load, Event",1711570388,3,2.716,1,5220011,11,Control,OSU,Female,13.788154
5220011w1,Experimenter,"Load, Event",1711570388,5,1.734,1,5220011,11,Control,OSU,Female,10000
5220011w1,Experimenter,"Load, Event",1711570388,1,1.833,1,5220011,11,Control,OSU,Female,18.970084
5220022w1,Experimenter,"Load, Event",1712948101,5,1.88,1,5220022,22,Control,OSU,Female,10000
5220022w1,Experimenter,"Load, Event",1712948101,1,1.8,1,5220022,22,Control,OSU,Female,8.878844
5220022w1,Experimenter,"Load, Event",1712948101,3,2.39,1,5220022,22,Control,OSU,Female,11.044367
5220026w1,Experimenter,"Load, Event",1707933382,3,2.45,1,5220026,26,Control,OSU,Female,9.463035
5220026w1,Experimenter,"Load, Event",1707933382,5,,1,5220026,26,Control,OSU,Female,10000
5220026w1,Experimenter,"Load, Event",1707933382,1,1.25,1,5220026,26,Control,OSU,Female,7.482525
5220023w1,Experimenter,"No Load, Event",1709827867,3,1.74,1,5220023,23,Control,OSU,Female,45.177203
5220023w1,Experimenter,"No Load, Event",1709827867,1,1.9,1,5220023,23,Control,OSU,Female,10000
5220023w1,Experimenter,"No Load, Event",1709827867,5,2,1,5220023,23,Control,OSU,Female,12.420505
5220026w1,Experimenter,"No Load, Event",1707933923,1,1.87,1,5220026,26,Control,OSU,Female,10000
5220026w1,Experimenter,"No Load, Event",1707933923,3,1.55,1,5220026,26,Control,OSU,Female,28.157548
5220026w1,Experimenter,"No Load, Event",1707933923,5,2.72,1,5220026,26,Control,OSU,Female,20.128182
5220025w1,Experimenter,"Load, Event",1705519705,3,2.35,1,5220025,25,Control,OSU,Female,11.084656
5220025w1,Experimenter,"Load, Event",1705519705,1,1.1,1,5220025,25,Control,OSU,Female,10.997921
5220025w1,Experimenter,"Load, Event",1705519705,5,1.99,1,5220025,25,Control,OSU,Female,10000
5220025w1,Experimenter,"No Load, Event",1705520304,3,1.49,1,5220025,25,Control,OSU,Female,48.329499
5220025w1,Experimenter,"No Load, Event",1705520304,1,1.45,1,5220025,25,Control,OSU,Female,10000
5220025w1,Experimenter,"No Load, Event",1705520304,5,2.18,1,5220025,25,Control,OSU,Female,20.159517
